user_id,signup_date,acquisition_channel,region,age_group,gender,plan_type,is_active
USR_01864,2023-02-02,TikTok,East,35-44,Female,Enterprise Plan,0
USR_01865,2023-02-12,Organic,West,45-54,Female,Basic Plan,1
USR_01866,2023-08-16,Google_Search,North,25-34,Female,Enterprise Plan,1
USR_01867,2023-09-13,Organic,West,45-54,Other,Enterprise Plan,1
USR_01868,2023-01-29,Organic,North,18-24,Other,Pro Plan,1
USR_01869,2023-07-20,Organic,Central,25-34,Female,Basic Plan,0
USR_01870,2023-11-28,TikTok,East,55+,Male,Pro Plan,1
USR_01871,2023-04-09,Google_Search,North,25-34,Female,Pro Plan,0
USR_01872,2023-10-19,TikTok,Central,25-34,Male,Pro Plan,1
USR_01873,2023-02-22,Organic,Central,25-34,Male,One-Time Purchase,1
USR_01874,2023-03-13,Google_Search,North,45-54,Male,Enterprise Plan,1
USR_01875,2023-04-23,Email,North,45-54,Male,One-Time Purchase,1
USR_01876,2023-05-08,Organic,East,45-54,Other,Enterprise Plan,1
USR_01877,2023-06-11,Google_Search,West,25-34,Female,One-Time Purchase,1
USR_01878,2023-01-28,Organic,South,18-24,Male,One-Time Purchase,1
USR_01879,2023-11-11,Organic,Central,25-34,Other,Enterprise Plan,0
USR_01880,2023-06-04,Organic,East,18-24,Male,Pro Plan,1
USR_01881,2023-08-25,TikTok,North,25-34,Other,Enterprise Plan,1
USR_01882,2023-04-09,Organic,South,35-44,Male,Enterprise Plan,1
USR_01883,2023-07-24,Organic,North,45-54,Male,Pro Plan,1
USR_01884,2023-01-26,TikTok,East,25-34,Male,Pro Plan,1
USR_01885,2023-11-23,Google_Search,South,25-34,Other,Basic Plan,1
USR_01886,2023-08-11,TikTok,South,55+,Other,Enterprise Plan,1
USR_01887,2023-01-27,Google_Search,South,55+,Female,Enterprise Plan,1
USR_01888,2023-09-29,Google_Search,Central,45-54,Other,Pro Plan,1
USR_01889,2023-11-24,Google_Search,East,25-34,Female,Basic Plan,0
USR_01890,2023-04-08,TikTok,North,55+,Other,Pro Plan,1
USR_01891,2023-07-15,Email,West,35-44,Female,One-Time Purchase,1
USR_01892,2023-02-22,Organic,Central,45-54,Male,One-Time Purchase,1
USR_01893,2023-08-29,Organic,West,18-24,Female,Pro Plan,0
USR_01894,2023-06-14,Google_Search,East,55+,Other,Enterprise Plan,0
USR_01895,2023-08-05,Email,West,55+,Male,Enterprise Plan,0
USR_01896,2023-09-18,Meta_Facebook,East,35-44,Female,One-Time Purchase,1
USR_01897,2023-09-06,TikTok,South,35-44,Female,Pro Plan,1
USR_01898,2023-03-22,Organic,South,18-24,Female,One-Time Purchase,0
USR_01899,2023-08-28,Meta_Facebook,North,55+,Male,Pro Plan,0
USR_01900,2023-03-27,Organic,West,55+,Other,One-Time Purchase,1
USR_01901,2023-05-23,Meta_Facebook,South,45-54,Female,Enterprise Plan,1
USR_01902,2023-12-21,Organic,West,35-44,Male,One-Time Purchase,1
USR_01903,2023-07-24,Organic,West,45-54,Male,Enterprise Plan,0
USR_01904,2023-03-19,Meta_Facebook,East,55+,Other,One-Time Purchase,1
USR_01905,2023-09-02,Meta_Facebook,West,55+,Male,Basic Plan,1
USR_01906,2023-02-12,Email,North,25-34,Other,Basic Plan,1
USR_01907,2023-04-17,Email,West,55+,Male,One-Time Purchase,1
USR_01908,2023-01-12,Meta_Facebook,North,55+,Female,Pro Plan,0
USR_01909,2023-03-14,Email,West,55+,Male,Enterprise Plan,1
USR_01910,2023-05-29,Google_Search,North,18-24,Other,Pro Plan,1
USR_01911,2023-02-14,Email,West,18-24,Male,Enterprise Plan,1
USR_01912,2023-05-24,Meta_Facebook,South,18-24,Other,Basic Plan,1
USR_01913,2023-12-23,Meta_Facebook,South,55+,Other,One-Time Purchase,0
USR_01914,2023-02-15,Google_Search,North,35-44,Female,Basic Plan,1
USR_01915,2023-02-03,TikTok,West,18-24,Male,Basic Plan,1
USR_01916,2023-10-06,TikTok,South,18-24,Female,Pro Plan,0
USR_01917,2023-11-21,Organic,West,45-54,Other,Basic Plan,0
USR_01918,2023-01-13,TikTok,North,18-24,Female,Pro Plan,0
USR_01919,2023-10-20,Email,West,25-34,Female,One-Time Purchase,0
USR_01920,2023-02-15,Google_Search,East,45-54,Female,Pro Plan,1
USR_01921,2023-11-13,TikTok,East,35-44,Other,Basic Plan,0
USR_01922,2023-11-07,Meta_Facebook,West,25-34,Male,Enterprise Plan,1
USR_01923,2023-04-21,Organic,South,55+,Male,Enterprise Plan,1
USR_01924,2023-09-21,TikTok,North,25-34,Other,One-Time Purchase,1
USR_01925,2023-02-24,Meta_Facebook,East,25-34,Female,One-Time Purchase,1
USR_01926,2023-07-14,Email,North,45-54,Female,Enterprise Plan,1
USR_01927,2023-12-30,Email,North,25-34,Male,Basic Plan,1
USR_01928,2023-10-20,Google_Search,South,35-44,Other,One-Time Purchase,0
USR_01929,2023-01-26,Meta_Facebook,North,25-34,Other,Pro Plan,0
USR_01930,2023-02-02,TikTok,West,35-44,Male,One-Time Purchase,0
USR_01931,2023-07-25,TikTok,East,25-34,Other,Pro Plan,1
USR_01932,2023-11-21,TikTok,North,55+,Female,Pro Plan,1
USR_01933,2023-05-22,Email,West,18-24,Male,One-Time Purchase,1
USR_01934,2023-04-23,Email,East,35-44,Other,Enterprise Plan,1
USR_01935,2023-06-01,TikTok,South,45-54,Female,One-Time Purchase,0
USR_01936,2023-05-29,Meta_Facebook,South,35-44,Male,Pro Plan,1
USR_01937,2023-08-09,TikTok,East,45-54,Male,Enterprise Plan,0
USR_01938,2023-06-13,Google_Search,East,25-34,Male,Pro Plan,1
USR_01939,2023-01-05,Google_Search,West,25-34,Other,Enterprise Plan,1
USR_01940,2023-02-02,Organic,South,18-24,Other,Enterprise Plan,1
USR_01941,2023-12-18,Meta_Facebook,South,45-54,Male,Enterprise Plan,0
USR_01942,2023-12-08,Email,North,45-54,Male,Enterprise Plan,1
USR_01943,2023-12-13,Email,East,35-44,Other,Enterprise Plan,0
USR_01944,2023-11-17,Google_Search,Central,45-54,Male,Enterprise Plan,1
USR_01945,2023-06-10,Meta_Facebook,West,25-34,Other,One-Time Purchase,1
USR_01946,2023-08-01,Organic,South,35-44,Other,One-Time Purchase,0
USR_01947,2023-09-01,Email,West,35-44,Other,One-Time Purchase,1
USR_01948,2023-08-09,Meta_Facebook,North,55+,Male,Enterprise Plan,0
USR_01949,2023-09-29,TikTok,Central,45-54,Male,Enterprise Plan,1
USR_01950,2023-11-29,Meta_Facebook,North,55+,Male,Enterprise Plan,1
USR_01951,2023-08-27,Meta_Facebook,Central,55+,Male,Basic Plan,1
USR_01952,2023-04-10,Google_Search,Central,55+,Other,Enterprise Plan,0
USR_01953,2023-12-18,Meta_Facebook,Central,45-54,Other,One-Time Purchase,1
USR_01954,2023-06-23,Google_Search,West,45-54,Male,Pro Plan,1
USR_01955,2023-07-03,Meta_Facebook,Central,45-54,Female,One-Time Purchase,1
USR_01956,2023-02-11,Email,South,45-54,Other,Enterprise Plan,1
USR_01957,2023-01-04,Meta_Facebook,West,45-54,Other,One-Time Purchase,1
USR_01958,2023-01-29,Meta_Facebook,Central,55+,Female,One-Time Purchase,1
USR_01959,2023-02-19,Google_Search,North,18-24,Female,Pro Plan,0
USR_01960,2023-03-30,Google_Search,Central,18-24,Other,Basic Plan,1
USR_01961,2023-11-23,Organic,South,55+,Male,Basic Plan,0
USR_01962,2023-12-26,Organic,South,18-24,Female,Basic Plan,1
USR_01963,2023-08-08,Organic,South,35-44,Other,Basic Plan,1
USR_01964,2023-12-24,Google_Search,North,18-24,Female,Basic Plan,1
USR_01965,2023-10-27,Google_Search,Central,45-54,Male,Enterprise Plan,1
USR_01966,2023-12-12,TikTok,Central,45-54,Female,Pro Plan,1
USR_01967,2023-04-01,Organic,West,35-44,Female,Pro Plan,1
USR_01968,2023-04-17,Organic,East,25-34,Other,Basic Plan,0
USR_01969,2023-07-18,TikTok,Central,55+,Male,Basic Plan,1
USR_01970,2023-12-20,Google_Search,East,25-34,Other,Pro Plan,1
USR_01971,2023-10-24,Google_Search,North,35-44,Female,Pro Plan,0
USR_01972,2023-07-25,Google_Search,West,35-44,Male,One-Time Purchase,1
USR_01973,2023-10-23,Organic,East,45-54,Other,Basic Plan,1
USR_01974,2023-10-01,Google_Search,North,45-54,Female,Basic Plan,1
USR_01975,2023-07-07,Email,West,55+,Other,One-Time Purchase,1
USR_01976,2023-10-27,Google_Search,West,45-54,Female,Basic Plan,1
USR_01977,2023-12-20,Meta_Facebook,West,35-44,Female,Pro Plan,1
USR_01978,2023-01-24,Email,Central,55+,Female,Pro Plan,1
USR_01979,2023-06-01,Email,Central,55+,Male,Pro Plan,1
USR_01980,2023-10-08,Google_Search,South,45-54,Male,Enterprise Plan,1
USR_01981,2023-08-04,Meta_Facebook,North,18-24,Male,Pro Plan,1
USR_01982,2023-11-05,Meta_Facebook,North,18-24,Other,One-Time Purchase,0
USR_01983,2023-08-08,Email,East,35-44,Female,Pro Plan,1
USR_01984,2023-04-01,Google_Search,West,35-44,Male,Pro Plan,1
USR_01985,2023-09-02,Meta_Facebook,North,25-34,Female,Pro Plan,1
USR_01986,2023-09-26,Meta_Facebook,North,55+,Female,Pro Plan,1
USR_01987,2023-02-18,TikTok,North,25-34,Male,Enterprise Plan,1
USR_01988,2023-06-07,Organic,West,18-24,Other,Basic Plan,1
USR_01989,2023-08-02,Email,North,45-54,Male,Basic Plan,1
USR_01990,2023-02-03,Meta_Facebook,West,55+,Female,Enterprise Plan,1
USR_01991,2023-06-16,Google_Search,Central,18-24,Other,Pro Plan,1
USR_01992,2023-01-14,Meta_Facebook,East,25-34,Female,Enterprise Plan,1
USR_01993,2023-01-19,Meta_Facebook,South,45-54,Other,One-Time Purchase,1
USR_01994,2023-03-27,TikTok,East,45-54,Female,Pro Plan,1
USR_01995,2023-11-17,TikTok,South,35-44,Other,Pro Plan,1
USR_01996,2023-12-01,Meta_Facebook,East,25-34,Female,One-Time Purchase,0
USR_01997,2023-04-07,Email,West,35-44,Female,Pro Plan,1
USR_01998,2023-11-10,Email,North,45-54,Female,Enterprise Plan,1
USR_01999,2023-09-25,TikTok,East,18-24,Female,One-Time Purchase,1
USR_02000,2023-11-06,Organic,East,25-34,Male,Pro Plan,1
