transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device,cohort_month,month
TXN_290706,USR_00709,2023-02-27,1634.67,Pro Plan,completed,TikTok,West,desktop,2023-02,2023-02
TXN_730973,USR_00709,2023-04-10,2561.06,One-Time Purchase,completed,TikTok,West,tablet,2023-02,2023-04
TXN_240082,USR_00711,2023-05-01,680.2,Basic Plan,completed,Email,North,mobile,2023-05,2023-05
TXN_248140,USR_00714,2023-12-06,1544.28,Pro Plan,completed,TikTok,North,mobile,2023-12,2023-12
TXN_592584,USR_00714,2024-01-10,1002.67,One-Time Purchase,completed,TikTok,North,tablet,2023-12,2024-01
TXN_733521,USR_00715,2024-01-31,939.58,Basic Plan,completed,Email,West,mobile,2024-01,2024-01
TXN_646833,USR_00716,2023-09-14,1906.74,Pro Plan,completed,Email,South,desktop,2023-09,2023-09
TXN_778058,USR_00718,2023-08-28,1073.67,One-Time Purchase,completed,Organic,East,desktop,2023-08,2023-08
TXN_322203,USR_00718,2023-10-20,2311.35,Pro Plan,completed,Organic,East,tablet,2023-08,2023-10
TXN_697817,USR_00719,2023-06-08,619.17,Basic Plan,completed,Meta_Facebook,Central,tablet,2023-06,2023-06
TXN_473973,USR_00720,2023-09-05,970.75,Basic Plan,completed,Google_Search,North,desktop,2023-09,2023-09
TXN_124835,USR_00720,2023-11-15,750.09,Basic Plan,completed,Google_Search,North,tablet,2023-09,2023-11
TXN_404969,USR_00722,2023-12-15,3990.15,One-Time Purchase,completed,Meta_Facebook,South,desktop,2023-12,2023-12
TXN_623147,USR_00724,2023-09-12,7734.68,Enterprise Plan,completed,Google_Search,North,mobile,2023-09,2023-09
TXN_704516,USR_00724,2023-10-31,5806.36,Enterprise Plan,completed,Google_Search,North,desktop,2023-09,2023-10
TXN_370473,USR_00724,2023-12-12,2564.98,Pro Plan,completed,Google_Search,North,desktop,2023-09,2023-12
TXN_520415,USR_00725,2023-05-12,485.09,One-Time Purchase,completed,Organic,South,desktop,2023-05,2023-05
TXN_630519,USR_00726,2023-03-08,5416.45,Enterprise Plan,completed,Organic,East,desktop,2023-03,2023-03
TXN_507081,USR_00728,2023-02-23,4312.0,One-Time Purchase,completed,Email,West,desktop,2023-02,2023-02
TXN_214419,USR_00728,2023-03-20,3318.68,One-Time Purchase,completed,Email,West,mobile,2023-02,2023-03
TXN_733727,USR_00729,2023-07-23,5321.36,Enterprise Plan,completed,Organic,South,desktop,2023-07,2023-07
TXN_252582,USR_00730,2023-09-01,771.54,Basic Plan,completed,Google_Search,East,tablet,2023-09,2023-09
TXN_165431,USR_00730,2023-10-04,992.91,Basic Plan,completed,Google_Search,East,desktop,2023-09,2023-10
TXN_196931,USR_00732,2023-05-06,5919.39,Enterprise Plan,completed,Google_Search,East,desktop,2023-05,2023-05
TXN_431777,USR_00733,2023-09-29,4687.95,One-Time Purchase,completed,Meta_Facebook,South,mobile,2023-09,2023-09
TXN_534166,USR_00736,2023-01-09,3348.88,One-Time Purchase,completed,Email,East,desktop,2023-01,2023-01
TXN_218887,USR_00736,2023-02-20,2757.9,One-Time Purchase,completed,Email,East,mobile,2023-01,2023-02
TXN_398873,USR_00737,2023-08-23,2313.14,Pro Plan,completed,Organic,East,tablet,2023-08,2023-08
TXN_746195,USR_00738,2023-12-26,543.82,Basic Plan,completed,TikTok,North,desktop,2023-12,2023-12
TXN_920192,USR_00740,2023-03-05,334.74,One-Time Purchase,completed,Email,West,mobile,2023-03,2023-03
TXN_806007,USR_00740,2023-04-26,6535.98,Enterprise Plan,completed,Email,West,mobile,2023-03,2023-04
TXN_302019,USR_00742,2023-11-04,1435.61,One-Time Purchase,completed,Email,East,tablet,2023-11,2023-11
TXN_642404,USR_00743,2023-10-23,2103.68,Pro Plan,completed,Organic,South,mobile,2023-10,2023-10
TXN_112098,USR_00744,2023-10-11,545.63,Basic Plan,completed,Meta_Facebook,East,tablet,2023-10,2023-10
TXN_878399,USR_00744,2023-12-07,784.9,Basic Plan,completed,Meta_Facebook,East,tablet,2023-10,2023-12
TXN_374721,USR_00746,2023-12-31,552.54,Basic Plan,completed,Google_Search,East,mobile,2023-12,2023-12
TXN_934080,USR_00747,2023-02-17,2085.2,Pro Plan,completed,Google_Search,West,mobile,2023-02,2023-02
TXN_493482,USR_00747,2023-04-04,604.15,Basic Plan,completed,Google_Search,West,desktop,2023-02,2023-04
TXN_327496,USR_00750,2023-10-02,2799.31,Pro Plan,completed,Google_Search,Central,mobile,2023-10,2023-10
TXN_380589,USR_00750,2023-11-11,862.87,Basic Plan,completed,Google_Search,Central,desktop,2023-10,2023-11
TXN_820431,USR_00751,2023-08-28,1874.14,Pro Plan,completed,Organic,West,tablet,2023-08,2023-08
TXN_636196,USR_00753,2023-10-18,1085.07,One-Time Purchase,completed,Email,East,desktop,2023-10,2023-10
TXN_288643,USR_00753,2023-12-14,6990.53,Enterprise Plan,completed,Email,East,desktop,2023-10,2023-12
TXN_490032,USR_00754,2023-08-08,606.59,Basic Plan,completed,Meta_Facebook,East,mobile,2023-08,2023-08
TXN_652874,USR_00755,2023-06-14,1631.99,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-06,2023-06
TXN_307775,USR_00756,2023-11-08,1792.58,One-Time Purchase,completed,Google_Search,Central,mobile,2023-11,2023-11
TXN_730645,USR_00757,2023-09-13,561.05,Basic Plan,completed,Google_Search,East,desktop,2023-09,2023-09
TXN_172827,USR_00758,2023-05-26,667.69,Basic Plan,completed,Meta_Facebook,West,desktop,2023-05,2023-05
TXN_183641,USR_00759,2023-02-18,8767.46,Enterprise Plan,completed,Organic,East,tablet,2023-02,2023-02
TXN_210242,USR_00760,2023-11-13,911.73,Basic Plan,completed,Google_Search,North,desktop,2023-11,2023-11
TXN_955792,USR_00760,2023-12-30,594.58,Basic Plan,completed,Google_Search,North,tablet,2023-11,2023-12
TXN_376537,USR_00761,2023-01-27,972.57,Basic Plan,completed,Email,North,desktop,2023-01,2023-01
TXN_255190,USR_00762,2023-07-14,862.54,One-Time Purchase,completed,Email,South,tablet,2023-07,2023-07
TXN_437548,USR_00763,2023-12-09,3406.96,One-Time Purchase,completed,Google_Search,Central,tablet,2023-12,2023-12
TXN_803069,USR_00764,2023-05-05,582.25,One-Time Purchase,completed,Meta_Facebook,North,mobile,2023-05,2023-05
TXN_504305,USR_00766,2023-12-02,1827.18,Pro Plan,completed,Meta_Facebook,Central,desktop,2023-12,2023-12
TXN_543646,USR_00766,2024-01-30,1182.38,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-12,2024-01
TXN_881216,USR_00767,2023-12-18,2190.43,Pro Plan,completed,Email,Central,mobile,2023-12,2023-12
TXN_599374,USR_00767,2024-01-22,1178.04,One-Time Purchase,completed,Email,Central,tablet,2023-12,2024-01
TXN_471643,USR_00768,2023-09-29,962.46,Basic Plan,completed,Organic,East,desktop,2023-09,2023-09
TXN_562779,USR_00768,2023-11-01,2686.26,One-Time Purchase,completed,Organic,East,desktop,2023-09,2023-11
TXN_303352,USR_00768,2023-12-14,3739.41,One-Time Purchase,completed,Organic,East,desktop,2023-09,2023-12
TXN_777741,USR_00769,2023-11-01,812.17,One-Time Purchase,completed,Email,Central,mobile,2023-11,2023-11
TXN_869575,USR_00770,2023-05-22,2145.56,One-Time Purchase,completed,Meta_Facebook,Central,tablet,2023-05,2023-05
TXN_767837,USR_00770,2023-06-28,2677.59,Pro Plan,completed,Meta_Facebook,Central,desktop,2023-05,2023-06
TXN_577328,USR_00771,2023-12-19,582.32,Basic Plan,completed,Meta_Facebook,South,mobile,2023-12,2023-12
TXN_812195,USR_00772,2023-08-08,9405.29,Enterprise Plan,completed,Email,North,mobile,2023-08,2023-08
TXN_359533,USR_00772,2023-10-05,3039.85,One-Time Purchase,completed,Email,North,desktop,2023-08,2023-10
TXN_975937,USR_00772,2023-11-01,782.63,Basic Plan,completed,Email,North,mobile,2023-08,2023-11
TXN_415761,USR_00774,2023-10-07,7292.75,Enterprise Plan,completed,Email,West,tablet,2023-10,2023-10
TXN_769760,USR_00776,2023-06-05,595.92,Basic Plan,completed,Meta_Facebook,East,mobile,2023-06,2023-06
TXN_447283,USR_00777,2023-12-14,9550.64,Enterprise Plan,completed,TikTok,West,desktop,2023-12,2023-12
TXN_707667,USR_00777,2024-02-09,6545.62,Enterprise Plan,completed,TikTok,West,tablet,2023-12,2024-02
TXN_623162,USR_00778,2023-03-04,5549.95,Enterprise Plan,completed,Organic,West,tablet,2023-03,2023-03
TXN_754096,USR_00778,2023-04-02,2283.78,Pro Plan,completed,Organic,West,tablet,2023-03,2023-04
TXN_116349,USR_00778,2023-05-02,5322.08,Enterprise Plan,completed,Organic,West,desktop,2023-03,2023-05
TXN_105337,USR_00778,2023-05-24,525.6,Basic Plan,completed,Organic,West,desktop,2023-03,2023-05
TXN_404928,USR_00780,2024-01-01,3049.56,One-Time Purchase,completed,Email,South,mobile,2024-01,2024-01
TXN_411777,USR_00782,2023-04-13,1950.59,Pro Plan,completed,Email,South,tablet,2023-04,2023-04
TXN_200707,USR_00782,2023-06-12,2062.95,Pro Plan,completed,Email,South,mobile,2023-04,2023-06
TXN_530187,USR_00783,2023-06-10,7137.35,Enterprise Plan,completed,TikTok,East,desktop,2023-06,2023-06
TXN_585289,USR_00785,2023-10-17,2103.41,Pro Plan,completed,Email,North,tablet,2023-10,2023-10
TXN_692910,USR_00786,2023-02-13,7970.7,Enterprise Plan,completed,Google_Search,East,desktop,2023-02,2023-02
TXN_944750,USR_00788,2023-03-11,8594.71,Enterprise Plan,completed,Meta_Facebook,South,desktop,2023-03,2023-03
TXN_314217,USR_00789,2023-02-28,758.91,Basic Plan,completed,Google_Search,North,mobile,2023-02,2023-02
TXN_414492,USR_00789,2023-04-19,2135.36,One-Time Purchase,completed,Google_Search,North,desktop,2023-02,2023-04
TXN_799961,USR_00791,2023-12-03,2557.19,One-Time Purchase,completed,Meta_Facebook,South,mobile,2023-12,2023-12
TXN_111554,USR_00792,2023-08-06,863.59,One-Time Purchase,completed,Meta_Facebook,North,tablet,2023-08,2023-08
TXN_246070,USR_00792,2023-09-14,499.37,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-08,2023-09
TXN_391860,USR_00793,2023-02-02,7296.41,Enterprise Plan,completed,Meta_Facebook,South,tablet,2023-02,2023-02
TXN_623694,USR_00795,2023-02-04,1643.81,Pro Plan,completed,Google_Search,North,tablet,2023-02,2023-02
TXN_139235,USR_00796,2023-03-31,804.95,Basic Plan,completed,Organic,West,tablet,2023-03,2023-03
TXN_282522,USR_00796,2023-04-24,8031.67,Enterprise Plan,completed,Organic,West,desktop,2023-03,2023-04
TXN_558767,USR_00797,2023-02-25,1792.58,Pro Plan,completed,Organic,West,tablet,2023-02,2023-02
TXN_912002,USR_00798,2023-11-19,2838.94,Pro Plan,completed,Google_Search,South,desktop,2023-11,2023-11
TXN_625179,USR_00799,2023-12-08,2354.56,Pro Plan,completed,TikTok,North,desktop,2023-12,2023-12
TXN_696799,USR_00800,2023-10-14,3238.71,One-Time Purchase,completed,Meta_Facebook,North,mobile,2023-10,2023-10
TXN_402062,USR_00802,2023-05-29,935.22,Basic Plan,completed,Email,West,mobile,2023-05,2023-05
TXN_454466,USR_00803,2023-11-19,8265.16,Enterprise Plan,completed,TikTok,Central,desktop,2023-11,2023-11
TXN_127633,USR_00806,2023-06-29,1531.16,Pro Plan,completed,Organic,West,mobile,2023-06,2023-06
TXN_829222,USR_00807,2023-07-14,692.56,Basic Plan,completed,Google_Search,Central,mobile,2023-07,2023-07
TXN_468877,USR_00808,2023-10-09,947.57,Basic Plan,completed,Meta_Facebook,North,mobile,2023-10,2023-10
TXN_717210,USR_00808,2023-11-19,618.09,Basic Plan,completed,Meta_Facebook,North,mobile,2023-10,2023-11
TXN_159406,USR_00809,2023-10-02,2717.93,Pro Plan,completed,TikTok,North,mobile,2023-10,2023-10
TXN_362352,USR_00811,2023-03-08,827.3,Basic Plan,completed,TikTok,West,tablet,2023-03,2023-03
TXN_565087,USR_00811,2023-04-10,9487.2,Enterprise Plan,completed,TikTok,West,tablet,2023-03,2023-04
TXN_982298,USR_00813,2023-12-28,600.78,Basic Plan,completed,TikTok,West,tablet,2023-12,2023-12
TXN_383428,USR_00814,2023-12-24,748.45,Basic Plan,completed,Organic,West,desktop,2023-12,2023-12
TXN_293385,USR_00815,2023-01-10,611.22,Basic Plan,completed,Organic,West,tablet,2023-01,2023-01
TXN_127254,USR_00815,2023-02-26,5155.53,Enterprise Plan,completed,Organic,West,tablet,2023-01,2023-02
TXN_238278,USR_00818,2023-09-23,3803.48,One-Time Purchase,completed,Email,South,mobile,2023-09,2023-09
TXN_745448,USR_00819,2023-05-21,7854.41,Enterprise Plan,completed,Google_Search,South,desktop,2023-05,2023-05
TXN_589097,USR_00820,2023-06-14,380.15,One-Time Purchase,completed,Email,South,mobile,2023-06,2023-06
TXN_233402,USR_00821,2023-02-02,6296.7,Enterprise Plan,completed,Organic,South,mobile,2023-02,2023-02
TXN_369950,USR_00822,2023-10-24,974.85,Basic Plan,completed,Email,North,mobile,2023-10,2023-10
TXN_214466,USR_00822,2023-12-05,799.29,Basic Plan,completed,Email,North,mobile,2023-10,2023-12
TXN_211392,USR_00825,2023-03-24,2866.81,Pro Plan,completed,Email,North,tablet,2023-03,2023-03
TXN_692867,USR_00826,2023-10-18,976.59,Basic Plan,completed,TikTok,Central,tablet,2023-10,2023-10
TXN_342106,USR_00828,2023-05-18,1992.03,Pro Plan,completed,Meta_Facebook,Central,desktop,2023-05,2023-05
TXN_663731,USR_00830,2023-11-06,2353.01,Pro Plan,completed,Meta_Facebook,West,mobile,2023-11,2023-11
TXN_185465,USR_00831,2023-12-07,6706.86,Enterprise Plan,completed,Meta_Facebook,Central,desktop,2023-12,2023-12
TXN_823566,USR_00832,2023-02-03,915.93,Basic Plan,completed,Meta_Facebook,North,mobile,2023-02,2023-02
TXN_233644,USR_00832,2023-02-27,4549.02,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-02,2023-02
TXN_720209,USR_00832,2023-04-23,5594.15,Enterprise Plan,completed,Meta_Facebook,North,tablet,2023-02,2023-04
TXN_570700,USR_00832,2023-06-21,535.88,Basic Plan,completed,Meta_Facebook,North,desktop,2023-02,2023-06
TXN_806642,USR_00833,2023-09-06,795.78,Basic Plan,completed,Email,West,tablet,2023-09,2023-09
TXN_143971,USR_00835,2023-08-07,8785.5,Enterprise Plan,completed,Email,East,tablet,2023-08,2023-08
TXN_560237,USR_00835,2023-10-21,642.92,Basic Plan,completed,Email,East,mobile,2023-08,2023-10
TXN_342928,USR_00835,2023-11-20,9943.03,Enterprise Plan,completed,Email,East,tablet,2023-08,2023-11
TXN_487491,USR_00836,2023-01-21,743.18,Basic Plan,completed,TikTok,Central,mobile,2023-01,2023-01
TXN_851043,USR_00837,2023-10-20,1685.23,One-Time Purchase,completed,Organic,West,tablet,2023-10,2023-10
TXN_243464,USR_00837,2023-11-16,2617.3,One-Time Purchase,completed,Organic,West,desktop,2023-10,2023-11
TXN_575491,USR_00838,2023-02-10,2259.59,Pro Plan,completed,Meta_Facebook,North,tablet,2023-02,2023-02
TXN_806056,USR_00840,2023-11-17,2378.52,Pro Plan,completed,Google_Search,North,mobile,2023-11,2023-11
TXN_800423,USR_00842,2023-05-01,9202.46,Enterprise Plan,completed,Email,West,desktop,2023-05,2023-05
TXN_891634,USR_00843,2023-07-20,5481.67,Enterprise Plan,completed,TikTok,East,desktop,2023-07,2023-07
TXN_792702,USR_00844,2023-06-16,2196.1,Pro Plan,completed,Meta_Facebook,West,mobile,2023-06,2023-06
TXN_405062,USR_00845,2023-12-27,3528.94,One-Time Purchase,completed,Meta_Facebook,West,desktop,2023-12,2023-12
TXN_374312,USR_00845,2024-02-17,584.78,One-Time Purchase,completed,Meta_Facebook,West,tablet,2023-12,2024-02
TXN_941390,USR_00847,2023-08-05,974.14,Basic Plan,completed,Organic,West,desktop,2023-08,2023-08
TXN_661483,USR_00848,2023-06-20,758.32,Basic Plan,completed,Email,Central,mobile,2023-06,2023-06
TXN_679811,USR_00849,2023-07-22,6656.51,Enterprise Plan,completed,Meta_Facebook,East,tablet,2023-07,2023-07
TXN_264569,USR_00850,2023-01-19,4018.31,One-Time Purchase,completed,Google_Search,Central,desktop,2023-01,2023-01
TXN_204521,USR_00852,2023-06-09,6369.25,Enterprise Plan,completed,Email,West,desktop,2023-06,2023-06
TXN_526068,USR_00853,2023-12-02,7146.67,Enterprise Plan,completed,TikTok,West,tablet,2023-12,2023-12
TXN_862899,USR_00853,2024-01-08,2072.61,Pro Plan,completed,TikTok,West,desktop,2023-12,2024-01
TXN_568802,USR_00854,2024-01-01,697.67,Basic Plan,completed,Google_Search,West,desktop,2024-01,2024-01
TXN_317770,USR_00855,2023-11-26,546.69,Basic Plan,completed,Email,East,desktop,2023-11,2023-11
TXN_648830,USR_00855,2024-01-22,2103.79,Pro Plan,completed,Email,East,tablet,2023-11,2024-01
TXN_138283,USR_00856,2023-01-31,8701.56,Enterprise Plan,completed,Organic,East,desktop,2023-01,2023-01
TXN_233465,USR_00858,2023-09-21,3585.5,One-Time Purchase,completed,TikTok,North,mobile,2023-09,2023-09
TXN_219185,USR_00858,2023-10-21,582.1,Basic Plan,completed,TikTok,North,mobile,2023-09,2023-10
TXN_248391,USR_00859,2023-10-18,7818.05,Enterprise Plan,completed,Organic,South,desktop,2023-10,2023-10
TXN_883039,USR_00860,2023-11-11,2474.54,One-Time Purchase,completed,Email,Central,tablet,2023-11,2023-11
TXN_287931,USR_00860,2023-12-09,345.16,One-Time Purchase,completed,Email,Central,mobile,2023-11,2023-12
TXN_308947,USR_00860,2024-01-28,654.92,Basic Plan,completed,Email,Central,tablet,2023-11,2024-01
TXN_367124,USR_00862,2023-04-09,6835.37,Enterprise Plan,completed,Email,East,tablet,2023-04,2023-04
TXN_286987,USR_00863,2023-04-14,864.33,Basic Plan,completed,Google_Search,Central,desktop,2023-04,2023-04
TXN_942377,USR_00864,2023-08-31,2982.63,Pro Plan,completed,Meta_Facebook,South,tablet,2023-08,2023-08
TXN_243628,USR_00865,2023-03-17,660.67,Basic Plan,completed,Meta_Facebook,South,tablet,2023-03,2023-03
TXN_656464,USR_00866,2023-07-13,9192.25,Enterprise Plan,completed,Organic,West,mobile,2023-07,2023-07
TXN_818660,USR_00867,2023-03-27,2602.44,One-Time Purchase,completed,Email,South,mobile,2023-03,2023-03
TXN_444406,USR_00869,2023-09-23,1507.42,Pro Plan,completed,Meta_Facebook,Central,mobile,2023-09,2023-09
TXN_737058,USR_00871,2023-12-27,930.59,Basic Plan,completed,Email,East,tablet,2023-12,2023-12
TXN_742693,USR_00872,2023-08-21,518.1,Basic Plan,completed,Organic,South,tablet,2023-08,2023-08
TXN_786927,USR_00873,2023-05-11,9916.02,Enterprise Plan,completed,Meta_Facebook,North,tablet,2023-05,2023-05
TXN_715354,USR_00873,2023-06-01,9487.68,Enterprise Plan,completed,Meta_Facebook,North,tablet,2023-05,2023-06
TXN_822171,USR_00875,2023-05-17,636.76,Basic Plan,completed,Google_Search,South,tablet,2023-05,2023-05
TXN_291366,USR_00876,2023-12-23,557.13,Basic Plan,completed,Google_Search,Central,tablet,2023-12,2023-12
TXN_328092,USR_00876,2024-01-17,882.36,Basic Plan,completed,Google_Search,Central,tablet,2023-12,2024-01
TXN_386050,USR_00877,2023-06-13,7068.91,Enterprise Plan,completed,Email,South,mobile,2023-06,2023-06
TXN_465805,USR_00878,2023-05-13,1968.22,One-Time Purchase,completed,Organic,East,tablet,2023-05,2023-05
TXN_370756,USR_00879,2023-11-05,5452.79,Enterprise Plan,completed,TikTok,South,mobile,2023-11,2023-11
TXN_760049,USR_00880,2023-06-15,660.19,Basic Plan,completed,Email,Central,desktop,2023-06,2023-06
TXN_560333,USR_00880,2023-08-16,2868.86,One-Time Purchase,completed,Email,Central,tablet,2023-06,2023-08
TXN_730133,USR_00881,2023-12-22,1877.86,Pro Plan,completed,Organic,West,desktop,2023-12,2023-12
TXN_705540,USR_00882,2023-06-03,2300.7,One-Time Purchase,completed,Google_Search,South,desktop,2023-06,2023-06
TXN_194789,USR_00883,2023-04-12,8941.85,Enterprise Plan,completed,TikTok,South,desktop,2023-04,2023-04
TXN_280426,USR_00884,2023-08-23,828.3,Basic Plan,completed,Organic,South,desktop,2023-08,2023-08
TXN_194546,USR_00884,2023-10-01,2785.64,Pro Plan,completed,Organic,South,tablet,2023-08,2023-10
TXN_461456,USR_00884,2023-11-05,5023.72,Enterprise Plan,completed,Organic,South,mobile,2023-08,2023-11
TXN_506400,USR_00885,2023-07-21,3618.25,One-Time Purchase,completed,Meta_Facebook,West,mobile,2023-07,2023-07
TXN_625814,USR_00887,2023-10-28,2052.7,Pro Plan,completed,Google_Search,South,mobile,2023-10,2023-10
TXN_416604,USR_00888,2023-07-23,1182.46,One-Time Purchase,completed,Google_Search,South,desktop,2023-07,2023-07
TXN_426203,USR_00888,2023-08-17,2137.57,Pro Plan,completed,Google_Search,South,desktop,2023-07,2023-08
TXN_815485,USR_00888,2023-10-06,1142.73,One-Time Purchase,completed,Google_Search,South,tablet,2023-07,2023-10
TXN_942583,USR_00889,2023-02-24,826.93,Basic Plan,completed,Organic,North,mobile,2023-02,2023-02
TXN_609754,USR_00889,2023-03-26,3524.6,One-Time Purchase,completed,Organic,North,tablet,2023-02,2023-03
TXN_626449,USR_00890,2023-01-28,800.82,Basic Plan,completed,Email,West,desktop,2023-01,2023-01
TXN_807494,USR_00891,2023-10-01,2798.04,One-Time Purchase,completed,Email,North,mobile,2023-10,2023-10
TXN_582607,USR_00891,2023-12-16,5198.22,Enterprise Plan,completed,Email,North,desktop,2023-10,2023-12
TXN_904083,USR_00892,2023-01-26,1885.07,One-Time Purchase,completed,TikTok,East,mobile,2023-01,2023-01
TXN_568472,USR_00892,2023-03-21,6783.43,Enterprise Plan,completed,TikTok,East,desktop,2023-01,2023-03
TXN_660972,USR_00893,2023-11-02,1467.55,One-Time Purchase,completed,Google_Search,East,mobile,2023-11,2023-11
